ScripNo,underlyingScripNo,Instrument,symbol,tradeSymbol,MLot,expiryDate,StrikePrice,OptType
74065,10940,OPTSTK,DIVISLAB,DIVISLAB17APR820CE,600,2017-04-27,820,CE
74066,10940,OPTSTK,DIVISLAB,DIVISLAB17APR820PE,600,2017-04-27,820,PE
74067,10940,OPTSTK,DIVISLAB,DIVISLAB17APR840CE,600,2017-04-27,840,CE
74068,10940,OPTSTK,DIVISLAB,DIVISLAB17APR840PE,600,2017-04-27,840,PE
74069,10940,OPTSTK,DIVISLAB,DIVISLAB17APR860CE,600,2017-04-27,860,CE
74070,10940,OPTSTK,DIVISLAB,DIVISLAB17APR860PE,600,2017-04-27,860,PE
74071,10940,OPTSTK,DIVISLAB,DIVISLAB17APR880CE,600,2017-04-27,880,CE
74072,10940,OPTSTK,DIVISLAB,DIVISLAB17APR880PE,600,2017-04-27,880,PE
74073,10940,OPTSTK,DIVISLAB,DIVISLAB17APR900CE,600,2017-04-27,900,CE
74074,10940,OPTSTK,DIVISLAB,DIVISLAB17APR900PE,600,2017-04-27,900,PE
74075,10940,OPTSTK,DIVISLAB,DIVISLAB17APR920CE,600,2017-04-27,920,CE
74076,10940,OPTSTK,DIVISLAB,DIVISLAB17APR920PE,600,2017-04-27,920,PE
74077,10940,OPTSTK,DIVISLAB,DIVISLAB17APR940CE,600,2017-04-27,940,CE
74078,10940,OPTSTK,DIVISLAB,DIVISLAB17APR940PE,600,2017-04-27,940,PE
74079,10940,OPTSTK,DIVISLAB,DIVISLAB17APR960CE,600,2017-04-27,960,CE
74080,10940,OPTSTK,DIVISLAB,DIVISLAB17APR960PE,600,2017-04-27,960,PE
74081,10940,OPTSTK,DIVISLAB,DIVISLAB17APR980CE,600,2017-04-27,980,CE
74082,10940,OPTSTK,DIVISLAB,DIVISLAB17APR980PE,600,2017-04-27,980,PE
74083,10940,OPTSTK,DIVISLAB,DIVISLAB17APR1000CE,600,2017-04-27,1000,CE
74084,10940,OPTSTK,DIVISLAB,DIVISLAB17APR1000PE,600,2017-04-27,1000,PE
74085,10940,OPTSTK,DIVISLAB,DIVISLAB17APR1020CE,600,2017-04-27,1020,CE
74086,10940,OPTSTK,DIVISLAB,DIVISLAB17APR1020PE,600,2017-04-27,1020,PE
74087,1491,OPTSTK,IFCI,IFCI17FEB10CE,22000,2017-02-23,10,CE
74088,1491,OPTSTK,IFCI,IFCI17FEB10PE,22000,2017-02-23,10,PE
74089,1491,OPTSTK,IFCI,IFCI17FEB12.5CE,22000,2017-02-23,12,CE
74090,1491,OPTSTK,IFCI,IFCI17FEB12.5PE,22000,2017-02-23,12,PE
74091,14413,OPTSTK,PAGEIND,PAGEIND17MAR13150PE,50,2017-03-30,13150,PE
74092,14413,OPTSTK,PAGEIND,PAGEIND17MAR13200CE,50,2017-03-30,13200,CE
74093,14413,OPTSTK,PAGEIND,PAGEIND17MAR13200PE,50,2017-03-30,13200,PE
74094,14413,OPTSTK,PAGEIND,PAGEIND17MAR13250CE,50,2017-03-30,13250,CE
74095,14413,OPTSTK,PAGEIND,PAGEIND17MAR13250PE,50,2017-03-30,13250,PE
74096,14413,OPTSTK,PAGEIND,PAGEIND17MAR13300CE,50,2017-03-30,13300,CE
74097,14413,OPTSTK,PAGEIND,PAGEIND17MAR13300PE,50,2017-03-30,13300,PE
74098,14413,OPTSTK,PAGEIND,PAGEIND17MAR13350CE,50,2017-03-30,13350,CE
74099,14413,OPTSTK,PAGEIND,PAGEIND17MAR13350PE,50,2017-03-30,13350,PE
74100,14413,OPTSTK,PAGEIND,PAGEIND17MAR13400CE,50,2017-03-30,13400,CE
74101,10940,OPTSTK,DIVISLAB,DIVISLAB17APR1040CE,600,2017-04-27,1040,CE
74102,10940,OPTSTK,DIVISLAB,DIVISLAB17APR1040PE,600,2017-04-27,1040,PE
74103,10940,OPTSTK,DIVISLAB,DIVISLAB17APR1060CE,600,2017-04-27,1060,CE
74104,10940,OPTSTK,DIVISLAB,DIVISLAB17APR1060PE,600,2017-04-27,1060,PE
74105,10940,OPTSTK,DIVISLAB,DIVISLAB17APR1080CE,600,2017-04-27,1080,CE
74106,10940,OPTSTK,DIVISLAB,DIVISLAB17APR1080PE,600,2017-04-27,1080,PE
74107,14732,OPTSTK,DLF,DLF17FEB185CE,5000,2017-02-23,185,CE
74108,1491,OPTSTK,IFCI,IFCI17FEB15CE,22000,2017-02-23,15,CE
74109,1491,OPTSTK,IFCI,IFCI17FEB15PE,22000,2017-02-23,15,PE
74110,14732,OPTSTK,DLF,DLF17FEB185PE,5000,2017-02-23,185,PE
74111,14732,OPTSTK,DLF,DLF17MAR185CE,5000,2017-03-30,185,CE
74112,1491,OPTSTK,IFCI,IFCI17FEB17.5CE,22000,2017-02-23,17,CE
74113,1491,OPTSTK,IFCI,IFCI17FEB17.5PE,22000,2017-02-23,17,PE
74114,1491,OPTSTK,IFCI,IFCI17FEB20CE,22000,2017-02-23,20,CE
74115,1491,OPTSTK,IFCI,IFCI17FEB20PE,22000,2017-02-23,20,PE
74116,1491,OPTSTK,IFCI,IFCI17FEB22.5CE,22000,2017-02-23,22,CE
74117,1491,OPTSTK,IFCI,IFCI17FEB22.5PE,22000,2017-02-23,22,PE
74118,1491,OPTSTK,IFCI,IFCI17FEB25CE,22000,2017-02-23,25,CE
74119,1491,OPTSTK,IFCI,IFCI17FEB25PE,22000,2017-02-23,25,PE
74120,1491,OPTSTK,IFCI,IFCI17FEB27.5CE,22000,2017-02-23,27,CE
74121,1491,OPTSTK,IFCI,IFCI17FEB27.5PE,22000,2017-02-23,27,PE
74122,1491,OPTSTK,IFCI,IFCI17FEB30CE,22000,2017-02-23,30,CE
74123,1491,OPTSTK,IFCI,IFCI17FEB30PE,22000,2017-02-23,30,PE
74124,1491,OPTSTK,IFCI,IFCI17FEB32.5CE,22000,2017-02-23,32,CE
74125,1491,OPTSTK,IFCI,IFCI17FEB32.5PE,22000,2017-02-23,32,PE
74126,1491,OPTSTK,IFCI,IFCI17FEB35CE,22000,2017-02-23,35,CE
74127,1491,OPTSTK,IFCI,IFCI17FEB35PE,22000,2017-02-23,35,PE
74128,1491,OPTSTK,IFCI,IFCI17FEB37.5CE,22000,2017-02-23,37,CE
74129,1491,OPTSTK,IFCI,IFCI17FEB37.5PE,22000,2017-02-23,37,PE
74130,1491,OPTSTK,IFCI,IFCI17FEB40CE,22000,2017-02-23,40,CE
74131,1491,OPTSTK,IFCI,IFCI17FEB40PE,22000,2017-02-23,40,PE
74132,1491,OPTSTK,IFCI,IFCI17FEB42.5CE,22000,2017-02-23,42,CE
74133,1491,OPTSTK,IFCI,IFCI17FEB42.5PE,22000,2017-02-23,42,PE
74134,1491,OPTSTK,IFCI,IFCI17FEB45CE,22000,2017-02-23,45,CE
74135,1491,OPTSTK,IFCI,IFCI17FEB45PE,22000,2017-02-23,45,PE
74136,1491,OPTSTK,IFCI,IFCI17FEB47.5CE,22000,2017-02-23,47,CE
74137,1491,OPTSTK,IFCI,IFCI17FEB47.5PE,22000,2017-02-23,47,PE
74138,11262,OPTSTK,IGL,IGL17FEB520CE,1100,2017-02-23,520,CE
74139,11262,OPTSTK,IGL,IGL17FEB520PE,1100,2017-02-23,520,PE
74140,11262,OPTSTK,IGL,IGL17FEB540CE,1100,2017-02-23,540,CE
74141,11262,OPTSTK,IGL,IGL17FEB540PE,1100,2017-02-23,540,PE
74142,11262,OPTSTK,IGL,IGL17FEB560CE,1100,2017-02-23,560,CE
74143,11262,OPTSTK,IGL,IGL17FEB560PE,1100,2017-02-23,560,PE
74144,11262,OPTSTK,IGL,IGL17FEB580CE,1100,2017-02-23,580,CE
74145,11262,OPTSTK,IGL,IGL17FEB580PE,1100,2017-02-23,580,PE
74146,11262,OPTSTK,IGL,IGL17FEB600CE,1100,2017-02-23,600,CE
74147,11262,OPTSTK,IGL,IGL17FEB600PE,1100,2017-02-23,600,PE
74148,11262,OPTSTK,IGL,IGL17FEB620CE,1100,2017-02-23,620,CE
74149,11262,OPTSTK,IGL,IGL17FEB620PE,1100,2017-02-23,620,PE
74150,11262,OPTSTK,IGL,IGL17FEB640CE,1100,2017-02-23,640,CE
74151,11262,OPTSTK,IGL,IGL17FEB640PE,1100,2017-02-23,640,PE
74152,11262,OPTSTK,IGL,IGL17FEB660CE,1100,2017-02-23,660,CE
74153,11262,OPTSTK,IGL,IGL17FEB660PE,1100,2017-02-23,660,PE
74154,11262,OPTSTK,IGL,IGL17FEB680CE,1100,2017-02-23,680,CE
74155,11262,OPTSTK,IGL,IGL17FEB680PE,1100,2017-02-23,680,PE
74156,11262,OPTSTK,IGL,IGL17FEB700CE,1100,2017-02-23,700,CE
74157,11262,OPTSTK,IGL,IGL17FEB700PE,1100,2017-02-23,700,PE
74158,11262,OPTSTK,IGL,IGL17FEB720CE,1100,2017-02-23,720,CE
74159,11262,OPTSTK,IGL,IGL17FEB720PE,1100,2017-02-23,720,PE
74160,14413,OPTSTK,PAGEIND,PAGEIND17MAR13400PE,50,2017-03-30,13400,PE
74161,14413,OPTSTK,PAGEIND,PAGEIND17MAR13450CE,50,2017-03-30,13450,CE
74162,14413,OPTSTK,PAGEIND,PAGEIND17MAR13450PE,50,2017-03-30,13450,PE
74163,14413,OPTSTK,PAGEIND,PAGEIND17MAR13500CE,50,2017-03-30,13500,CE
74164,14413,OPTSTK,PAGEIND,PAGEIND17MAR13500PE,50,2017-03-30,13500,PE
74165,14413,OPTSTK,PAGEIND,PAGEIND17MAR13550CE,50,2017-03-30,13550,CE
74166,14413,OPTSTK,PAGEIND,PAGEIND17MAR13550PE,50,2017-03-30,13550,PE
74167,14413,OPTSTK,PAGEIND,PAGEIND17MAR13600CE,50,2017-03-30,13600,CE
74168,14413,OPTSTK,PAGEIND,PAGEIND17MAR13600PE,50,2017-03-30,13600,PE
74169,14413,OPTSTK,PAGEIND,PAGEIND17MAR13650CE,50,2017-03-30,13650,CE
74170,14413,OPTSTK,PAGEIND,PAGEIND17MAR13650PE,50,2017-03-30,13650,PE
74171,14413,OPTSTK,PAGEIND,PAGEIND17MAR13700CE,50,2017-03-30,13700,CE
74172,14413,OPTSTK,PAGEIND,PAGEIND17MAR13700PE,50,2017-03-30,13700,PE
74173,14413,OPTSTK,PAGEIND,PAGEIND17MAR13750CE,50,2017-03-30,13750,CE
74174,14413,OPTSTK,PAGEIND,PAGEIND17MAR13750PE,50,2017-03-30,13750,PE
74175,14413,OPTSTK,PAGEIND,PAGEIND17MAR13800CE,50,2017-03-30,13800,CE
74176,14413,OPTSTK,PAGEIND,PAGEIND17MAR13800PE,50,2017-03-30,13800,PE
74177,14413,OPTSTK,PAGEIND,PAGEIND17MAR13850CE,50,2017-03-30,13850,CE
74178,14413,OPTSTK,PAGEIND,PAGEIND17MAR13850PE,50,2017-03-30,13850,PE
74179,14413,OPTSTK,PAGEIND,PAGEIND17MAR13900CE,50,2017-03-30,13900,CE
74180,14413,OPTSTK,PAGEIND,PAGEIND17MAR13900PE,50,2017-03-30,13900,PE
74181,14413,OPTSTK,PAGEIND,PAGEIND17MAR13950CE,50,2017-03-30,13950,CE
74182,14413,OPTSTK,PAGEIND,PAGEIND17MAR13950PE,50,2017-03-30,13950,PE
74183,14413,OPTSTK,PAGEIND,PAGEIND17MAR14000CE,50,2017-03-30,14000,CE
74184,14413,OPTSTK,PAGEIND,PAGEIND17MAR14000PE,50,2017-03-30,14000,PE
74185,14413,OPTSTK,PAGEIND,PAGEIND17MAR14050CE,50,2017-03-30,14050,CE
74186,14413,OPTSTK,PAGEIND,PAGEIND17MAR14050PE,50,2017-03-30,14050,PE
74187,14413,OPTSTK,PAGEIND,PAGEIND17MAR14100CE,50,2017-03-30,14100,CE
74188,14413,OPTSTK,PAGEIND,PAGEIND17MAR14100PE,50,2017-03-30,14100,PE
74189,14413,OPTSTK,PAGEIND,PAGEIND17MAR14150CE,50,2017-03-30,14150,CE
74190,14413,OPTSTK,PAGEIND,PAGEIND17MAR14150PE,50,2017-03-30,14150,PE
74191,14413,OPTSTK,PAGEIND,PAGEIND17MAR14200CE,50,2017-03-30,14200,CE
74192,14413,OPTSTK,PAGEIND,PAGEIND17MAR14200PE,50,2017-03-30,14200,PE
74193,14413,OPTSTK,PAGEIND,PAGEIND17MAR14250CE,50,2017-03-30,14250,CE
74194,14413,OPTSTK,PAGEIND,PAGEIND17MAR14250PE,50,2017-03-30,14250,PE
74195,14413,OPTSTK,PAGEIND,PAGEIND17MAR14300CE,50,2017-03-30,14300,CE
74196,14732,OPTSTK,DLF,DLF17MAR185PE,5000,2017-03-30,185,PE
74197,14732,OPTSTK,DLF,DLF17APR85CE,5000,2017-04-27,85,CE
74198,14732,OPTSTK,DLF,DLF17APR85PE,5000,2017-04-27,85,PE
74199,14732,OPTSTK,DLF,DLF17APR90CE,5000,2017-04-27,90,CE
74200,14732,OPTSTK,DLF,DLF17APR90PE,5000,2017-04-27,90,PE
74201,14732,OPTSTK,DLF,DLF17APR95CE,5000,2017-04-27,95,CE
74202,14732,OPTSTK,DLF,DLF17APR95PE,5000,2017-04-27,95,PE
74203,14732,OPTSTK,DLF,DLF17APR100CE,5000,2017-04-27,100,CE
74204,14732,OPTSTK,DLF,DLF17APR100PE,5000,2017-04-27,100,PE
74205,14732,OPTSTK,DLF,DLF17APR105CE,5000,2017-04-27,105,CE
74206,14732,OPTSTK,DLF,DLF17APR105PE,5000,2017-04-27,105,PE
74207,14732,OPTSTK,DLF,DLF17APR110CE,5000,2017-04-27,110,CE
74208,14732,OPTSTK,DLF,DLF17APR110PE,5000,2017-04-27,110,PE
74209,14732,OPTSTK,DLF,DLF17APR115CE,5000,2017-04-27,115,CE
74210,14732,OPTSTK,DLF,DLF17APR115PE,5000,2017-04-27,115,PE
74211,14732,OPTSTK,DLF,DLF17APR120CE,5000,2017-04-27,120,CE
74212,14732,OPTSTK,DLF,DLF17APR120PE,5000,2017-04-27,120,PE
74213,14732,OPTSTK,DLF,DLF17APR125CE,5000,2017-04-27,125,CE
74214,14732,OPTSTK,DLF,DLF17APR125PE,5000,2017-04-27,125,PE
74215,14732,OPTSTK,DLF,DLF17APR130CE,5000,2017-04-27,130,CE
74216,14732,OPTSTK,DLF,DLF17APR130PE,5000,2017-04-27,130,PE
74217,14732,OPTSTK,DLF,DLF17APR135CE,5000,2017-04-27,135,CE
74218,14732,OPTSTK,DLF,DLF17APR135PE,5000,2017-04-27,135,PE
74219,14732,OPTSTK,DLF,DLF17APR140CE,5000,2017-04-27,140,CE
74220,14732,OPTSTK,DLF,DLF17APR140PE,5000,2017-04-27,140,PE
74221,14732,OPTSTK,DLF,DLF17APR145CE,5000,2017-04-27,145,CE
74222,14732,OPTSTK,DLF,DLF17APR145PE,5000,2017-04-27,145,PE
74223,14732,OPTSTK,DLF,DLF17APR150CE,5000,2017-04-27,150,CE
74224,14732,OPTSTK,DLF,DLF17APR150PE,5000,2017-04-27,150,PE
74225,14732,OPTSTK,DLF,DLF17APR155CE,5000,2017-04-27,155,CE
74226,14732,OPTSTK,DLF,DLF17APR155PE,5000,2017-04-27,155,PE
74227,14732,OPTSTK,DLF,DLF17APR160CE,5000,2017-04-27,160,CE
74228,14732,OPTSTK,DLF,DLF17APR160PE,5000,2017-04-27,160,PE
74229,14732,OPTSTK,DLF,DLF17APR165CE,5000,2017-04-27,165,CE
74230,14732,OPTSTK,DLF,DLF17APR165PE,5000,2017-04-27,165,PE
74231,14413,OPTSTK,PAGEIND,PAGEIND17MAR14300PE,50,2017-03-30,14300,PE
74232,14413,OPTSTK,PAGEIND,PAGEIND17MAR14350CE,50,2017-03-30,14350,CE
74233,14413,OPTSTK,PAGEIND,PAGEIND17MAR14350PE,50,2017-03-30,14350,PE
74234,14413,OPTSTK,PAGEIND,PAGEIND17MAR14400CE,50,2017-03-30,14400,CE
74235,14732,OPTSTK,DLF,DLF17APR170CE,5000,2017-04-27,170,CE
74236,14732,OPTSTK,DLF,DLF17APR170PE,5000,2017-04-27,170,PE
74237,14732,OPTSTK,DLF,DLF17APR175CE,5000,2017-04-27,175,CE
74238,14732,OPTSTK,DLF,DLF17APR175PE,5000,2017-04-27,175,PE
74239,14732,OPTSTK,DLF,DLF17APR180CE,5000,2017-04-27,180,CE
74240,14732,OPTSTK,DLF,DLF17APR180PE,5000,2017-04-27,180,PE
74241,14732,OPTSTK,DLF,DLF17APR185CE,5000,2017-04-27,185,CE
74242,14732,OPTSTK,DLF,DLF17APR185PE,5000,2017-04-27,185,PE
74243,881,OPTSTK,DRREDDY,DRREDDY17APR2000CE,200,2017-04-27,2000,CE
74244,881,OPTSTK,DRREDDY,DRREDDY17APR2000PE,200,2017-04-27,2000,PE
74245,881,OPTSTK,DRREDDY,DRREDDY17APR2050CE,200,2017-04-27,2050,CE
74246,881,OPTSTK,DRREDDY,DRREDDY17APR2050PE,200,2017-04-27,2050,PE
74247,881,OPTSTK,DRREDDY,DRREDDY17APR2100CE,200,2017-04-27,2100,CE
74248,881,OPTSTK,DRREDDY,DRREDDY17APR2100PE,200,2017-04-27,2100,PE
74249,881,OPTSTK,DRREDDY,DRREDDY17APR2150CE,200,2017-04-27,2150,CE
74250,881,OPTSTK,DRREDDY,DRREDDY17APR2150PE,200,2017-04-27,2150,PE
74251,881,OPTSTK,DRREDDY,DRREDDY17APR2200CE,200,2017-04-27,2200,CE
74252,881,OPTSTK,DRREDDY,DRREDDY17APR2200PE,200,2017-04-27,2200,PE
74253,881,OPTSTK,DRREDDY,DRREDDY17APR2250CE,200,2017-04-27,2250,CE
74254,881,OPTSTK,DRREDDY,DRREDDY17APR2250PE,200,2017-04-27,2250,PE
74255,881,OPTSTK,DRREDDY,DRREDDY17APR2300CE,200,2017-04-27,2300,CE
74256,14413,OPTSTK,PAGEIND,PAGEIND17MAR14400PE,50,2017-03-30,14400,PE
74257,14413,OPTSTK,PAGEIND,PAGEIND17MAR14450CE,50,2017-03-30,14450,CE
74258,14413,OPTSTK,PAGEIND,PAGEIND17MAR14450PE,50,2017-03-30,14450,PE
74259,14413,OPTSTK,PAGEIND,PAGEIND17MAR14500CE,50,2017-03-30,14500,CE
74260,881,OPTSTK,DRREDDY,DRREDDY17APR2300PE,200,2017-04-27,2300,PE
74261,11262,OPTSTK,IGL,IGL17FEB740CE,1100,2017-02-23,740,CE
74262,11262,OPTSTK,IGL,IGL17FEB740PE,1100,2017-02-23,740,PE
74263,11262,OPTSTK,IGL,IGL17FEB760CE,1100,2017-02-23,760,CE
74264,11262,OPTSTK,IGL,IGL17FEB760PE,1100,2017-02-23,760,PE
74265,11262,OPTSTK,IGL,IGL17FEB780CE,1100,2017-02-23,780,CE
74266,14413,OPTSTK,PAGEIND,PAGEIND17MAR14500PE,50,2017-03-30,14500,PE
74267,14413,OPTSTK,PAGEIND,PAGEIND17MAR14550CE,50,2017-03-30,14550,CE
74268,14413,OPTSTK,PAGEIND,PAGEIND17MAR14550PE,50,2017-03-30,14550,PE
74269,14413,OPTSTK,PAGEIND,PAGEIND17MAR14600CE,50,2017-03-30,14600,CE
74270,14413,OPTSTK,PAGEIND,PAGEIND17MAR14600PE,50,2017-03-30,14600,PE
74271,14413,OPTSTK,PAGEIND,PAGEIND17MAR14650CE,50,2017-03-30,14650,CE
74272,14413,OPTSTK,PAGEIND,PAGEIND17MAR14650PE,50,2017-03-30,14650,PE
74273,14413,OPTSTK,PAGEIND,PAGEIND17MAR14700CE,50,2017-03-30,14700,CE
74274,14413,OPTSTK,PAGEIND,PAGEIND17MAR14700PE,50,2017-03-30,14700,PE
74275,14413,OPTSTK,PAGEIND,PAGEIND17MAR14750CE,50,2017-03-30,14750,CE
74276,14413,OPTSTK,PAGEIND,PAGEIND17MAR14750PE,50,2017-03-30,14750,PE
74277,14413,OPTSTK,PAGEIND,PAGEIND17MAR14800CE,50,2017-03-30,14800,CE
74278,14413,OPTSTK,PAGEIND,PAGEIND17MAR14800PE,50,2017-03-30,14800,PE
74279,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR200CE,1500,2017-03-30,200,CE
74280,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR200PE,1500,2017-03-30,200,PE
74281,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR220CE,1500,2017-03-30,220,CE
74282,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR220PE,1500,2017-03-30,220,PE
74283,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR240CE,1500,2017-03-30,240,CE
74284,11262,OPTSTK,IGL,IGL17FEB780PE,1100,2017-02-23,780,PE
74285,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR240PE,1500,2017-03-30,240,PE
74286,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR260CE,1500,2017-03-30,260,CE
74287,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR260PE,1500,2017-03-30,260,PE
74288,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR280CE,1500,2017-03-30,280,CE
74289,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR280PE,1500,2017-03-30,280,PE
74290,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR300CE,1500,2017-03-30,300,CE
74291,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR300PE,1500,2017-03-30,300,PE
74292,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR320CE,1500,2017-03-30,320,CE
74293,881,OPTSTK,DRREDDY,DRREDDY17APR2350CE,200,2017-04-27,2350,CE
74294,881,OPTSTK,DRREDDY,DRREDDY17APR2350PE,200,2017-04-27,2350,PE
74295,881,OPTSTK,DRREDDY,DRREDDY17APR2400CE,200,2017-04-27,2400,CE
74296,881,OPTSTK,DRREDDY,DRREDDY17APR2400PE,200,2017-04-27,2400,PE
74297,881,OPTSTK,DRREDDY,DRREDDY17APR2450CE,200,2017-04-27,2450,CE
74298,881,OPTSTK,DRREDDY,DRREDDY17APR2450PE,200,2017-04-27,2450,PE
74299,881,OPTSTK,DRREDDY,DRREDDY17APR2500CE,200,2017-04-27,2500,CE
74300,881,OPTSTK,DRREDDY,DRREDDY17APR2500PE,200,2017-04-27,2500,PE
74301,881,OPTSTK,DRREDDY,DRREDDY17APR2550CE,200,2017-04-27,2550,CE
74302,881,OPTSTK,DRREDDY,DRREDDY17APR2550PE,200,2017-04-27,2550,PE
74303,881,OPTSTK,DRREDDY,DRREDDY17APR2600CE,200,2017-04-27,2600,CE
74304,881,OPTSTK,DRREDDY,DRREDDY17APR2600PE,200,2017-04-27,2600,PE
74305,881,OPTSTK,DRREDDY,DRREDDY17APR2650CE,200,2017-04-27,2650,CE
74306,881,OPTSTK,DRREDDY,DRREDDY17APR2650PE,200,2017-04-27,2650,PE
74307,881,OPTSTK,DRREDDY,DRREDDY17APR2700CE,200,2017-04-27,2700,CE
74308,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR320PE,1500,2017-03-30,320,PE
74309,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR340CE,1500,2017-03-30,340,CE
74310,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR340PE,1500,2017-03-30,340,PE
74311,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR360CE,1500,2017-03-30,360,CE
74312,881,OPTSTK,DRREDDY,DRREDDY17APR2700PE,200,2017-04-27,2700,PE
74313,881,OPTSTK,DRREDDY,DRREDDY17APR2750CE,200,2017-04-27,2750,CE
74314,881,OPTSTK,DRREDDY,DRREDDY17APR2750PE,200,2017-04-27,2750,PE
74315,881,OPTSTK,DRREDDY,DRREDDY17APR2800CE,200,2017-04-27,2800,CE
74316,881,OPTSTK,DRREDDY,DRREDDY17APR2800PE,200,2017-04-27,2800,PE
74317,881,OPTSTK,DRREDDY,DRREDDY17APR2850CE,200,2017-04-27,2850,CE
74318,881,OPTSTK,DRREDDY,DRREDDY17APR2850PE,200,2017-04-27,2850,PE
74319,881,OPTSTK,DRREDDY,DRREDDY17APR2900CE,200,2017-04-27,2900,CE
74320,881,OPTSTK,DRREDDY,DRREDDY17APR2900PE,200,2017-04-27,2900,PE
74321,881,OPTSTK,DRREDDY,DRREDDY17APR2950CE,200,2017-04-27,2950,CE
74322,881,OPTSTK,DRREDDY,DRREDDY17APR2950PE,200,2017-04-27,2950,PE
74323,881,OPTSTK,DRREDDY,DRREDDY17APR3000CE,200,2017-04-27,3000,CE
74324,881,OPTSTK,DRREDDY,DRREDDY17APR3000PE,200,2017-04-27,3000,PE
74325,881,OPTSTK,DRREDDY,DRREDDY17APR3050CE,200,2017-04-27,3050,CE
74326,881,OPTSTK,DRREDDY,DRREDDY17APR3050PE,200,2017-04-27,3050,PE
74327,881,OPTSTK,DRREDDY,DRREDDY17APR3100CE,200,2017-04-27,3100,CE
74328,881,OPTSTK,DRREDDY,DRREDDY17APR3100PE,200,2017-04-27,3100,PE
74329,881,OPTSTK,DRREDDY,DRREDDY17APR3150CE,200,2017-04-27,3150,CE
74330,881,OPTSTK,DRREDDY,DRREDDY17APR3150PE,200,2017-04-27,3150,PE
74331,881,OPTSTK,DRREDDY,DRREDDY17APR3200CE,200,2017-04-27,3200,CE
74332,881,OPTSTK,DRREDDY,DRREDDY17APR3200PE,200,2017-04-27,3200,PE
74333,881,OPTSTK,DRREDDY,DRREDDY17APR3250CE,200,2017-04-27,3250,CE
74334,881,OPTSTK,DRREDDY,DRREDDY17APR3250PE,200,2017-04-27,3250,PE
74335,881,OPTSTK,DRREDDY,DRREDDY17APR3300CE,200,2017-04-27,3300,CE
74336,881,OPTSTK,DRREDDY,DRREDDY17APR3300PE,200,2017-04-27,3300,PE
74337,881,OPTSTK,DRREDDY,DRREDDY17APR3350CE,200,2017-04-27,3350,CE
74338,881,OPTSTK,DRREDDY,DRREDDY17APR3350PE,200,2017-04-27,3350,PE
74339,881,OPTSTK,DRREDDY,DRREDDY17APR3400CE,200,2017-04-27,3400,CE
74340,881,OPTSTK,DRREDDY,DRREDDY17APR3400PE,200,2017-04-27,3400,PE
74341,881,OPTSTK,DRREDDY,DRREDDY17APR3450CE,200,2017-04-27,3450,CE
74342,881,OPTSTK,DRREDDY,DRREDDY17APR3450PE,200,2017-04-27,3450,PE
74343,881,OPTSTK,DRREDDY,DRREDDY17APR3500CE,200,2017-04-27,3500,CE
74344,881,OPTSTK,DRREDDY,DRREDDY17APR3500PE,200,2017-04-27,3500,PE
74345,881,OPTSTK,DRREDDY,DRREDDY17APR3550CE,200,2017-04-27,3550,CE
74346,881,OPTSTK,DRREDDY,DRREDDY17APR3550PE,200,2017-04-27,3550,PE
74347,11262,OPTSTK,IGL,IGL17FEB800CE,1100,2017-02-23,800,CE
74348,11262,OPTSTK,IGL,IGL17FEB800PE,1100,2017-02-23,800,PE
74349,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR360PE,1500,2017-03-30,360,PE
74350,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR380CE,1500,2017-03-30,380,CE
74351,881,OPTSTK,DRREDDY,DRREDDY17APR3600CE,200,2017-04-27,3600,CE
74352,881,OPTSTK,DRREDDY,DRREDDY17APR3600PE,200,2017-04-27,3600,PE
74353,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR380PE,1500,2017-03-30,380,PE
74354,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR400CE,1500,2017-03-30,400,CE
74355,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR400PE,1500,2017-03-30,400,PE
74356,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR420CE,1500,2017-03-30,420,CE
74357,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR420PE,1500,2017-03-30,420,PE
74358,29124,OPTSTK,PCJEWELLER,PCJEWELLER17MAR440CE,1500,2017-03-30,440,CE
